time,node,node_capacity,used_resources
17922.0,pop0,1,1.0
17922.0,pop1,1,0.0
17922.0,pop2,1,0.0
17922.0,pop3,1,0.0
17922.0,pop4,1,0.0
17922.0,pop5,1,0.0
17922.0,pop6,1,0.0
17922.0,pop7,1,0.0
17922.0,pop8,1,0.0
17922.0,pop9,1,0.0
17922.0,pop10,1,1.0
17928.0,pop0,1,0.0
17928.0,pop1,1,1.0
17928.0,pop2,1,0.0
17928.0,pop3,1,0.0
17928.0,pop4,1,0.0
17928.0,pop5,1,0.0
17928.0,pop6,1,0.0
17928.0,pop7,1,0.0
17928.0,pop8,1,0.0
17928.0,pop9,1,0.0
17928.0,pop10,1,0.0
17934.0,pop0,1,1.0
17934.0,pop1,1,0.0
17934.0,pop2,1,0.0
17934.0,pop3,1,0.0
17934.0,pop4,1,0.0
17934.0,pop5,1,0.0
17934.0,pop6,1,0.0
17934.0,pop7,1,0.0
17934.0,pop8,1,0.0
17934.0,pop9,1,0.0
17934.0,pop10,1,1.0
17940.0,pop0,1,0.0
17940.0,pop1,1,1.0
17940.0,pop2,1,0.0
17940.0,pop3,1,0.0
17940.0,pop4,1,0.0
17940.0,pop5,1,0.0
17940.0,pop6,1,0.0
17940.0,pop7,1,0.0
17940.0,pop8,1,0.0
17940.0,pop9,1,0.0
17940.0,pop10,1,0.0
17946.0,pop0,1,1.0
17946.0,pop1,1,1.0
17946.0,pop2,1,0.0
17946.0,pop3,1,0.0
17946.0,pop4,1,0.0
17946.0,pop5,1,0.0
17946.0,pop6,1,0.0
17946.0,pop7,1,0.0
17946.0,pop8,1,0.0
17946.0,pop9,1,0.0
17946.0,pop10,1,1.0
17952.0,pop0,1,1.0
17952.0,pop1,1,0.0
17952.0,pop2,1,0.0
17952.0,pop3,1,0.0
17952.0,pop4,1,0.0
17952.0,pop5,1,0.0
17952.0,pop6,1,0.0
17952.0,pop7,1,0.0
17952.0,pop8,1,0.0
17952.0,pop9,1,0.0
17952.0,pop10,1,1.0
17958.0,pop0,1,0.0
17958.0,pop1,1,1.0
17958.0,pop2,1,0.0
17958.0,pop3,1,0.0
17958.0,pop4,1,0.0
17958.0,pop5,1,0.0
17958.0,pop6,1,0.0
17958.0,pop7,1,0.0
17958.0,pop8,1,0.0
17958.0,pop9,1,0.0
17958.0,pop10,1,0.0
17964.0,pop0,1,1.0
17964.0,pop1,1,0.0
17964.0,pop2,1,0.0
17964.0,pop3,1,0.0
17964.0,pop4,1,0.0
17964.0,pop5,1,0.0
17964.0,pop6,1,0.0
17964.0,pop7,1,0.0
17964.0,pop8,1,0.0
17964.0,pop9,1,0.0
17964.0,pop10,1,1.0
17970.0,pop0,1,0.0
17970.0,pop1,1,1.0
17970.0,pop2,1,0.0
17970.0,pop3,1,0.0
17970.0,pop4,1,0.0
17970.0,pop5,1,0.0
17970.0,pop6,1,0.0
17970.0,pop7,1,0.0
17970.0,pop8,1,0.0
17970.0,pop9,1,0.0
17970.0,pop10,1,0.0
17976.0,pop0,1,1.0
17976.0,pop1,1,1.0
17976.0,pop2,1,0.0
17976.0,pop3,1,0.0
17976.0,pop4,1,0.0
17976.0,pop5,1,0.0
17976.0,pop6,1,0.0
17976.0,pop7,1,0.0
17976.0,pop8,1,0.0
17976.0,pop9,1,0.0
17976.0,pop10,1,1.0
17982.0,pop0,1,1.0
17982.0,pop1,1,0.0
17982.0,pop2,1,0.0
17982.0,pop3,1,0.0
17982.0,pop4,1,0.0
17982.0,pop5,1,0.0
17982.0,pop6,1,0.0
17982.0,pop7,1,0.0
17982.0,pop8,1,0.0
17982.0,pop9,1,0.0
17982.0,pop10,1,1.0
17988.0,pop0,1,0.0
17988.0,pop1,1,1.0
17988.0,pop2,1,0.0
17988.0,pop3,1,0.0
17988.0,pop4,1,0.0
17988.0,pop5,1,0.0
17988.0,pop6,1,0.0
17988.0,pop7,1,0.0
17988.0,pop8,1,0.0
17988.0,pop9,1,0.0
17988.0,pop10,1,0.0
17994.0,pop0,1,1.0
17994.0,pop1,1,0.0
17994.0,pop2,1,0.0
17994.0,pop3,1,0.0
17994.0,pop4,1,0.0
17994.0,pop5,1,0.0
17994.0,pop6,1,0.0
17994.0,pop7,1,0.0
17994.0,pop8,1,0.0
17994.0,pop9,1,0.0
17994.0,pop10,1,1.0
18000.0,pop0,1,0.0
18000.0,pop1,1,1.0
18000.0,pop2,1,0.0
18000.0,pop3,1,0.0
18000.0,pop4,1,0.0
18000.0,pop5,1,0.0
18000.0,pop6,1,0.0
18000.0,pop7,1,0.0
18000.0,pop8,1,0.0
18000.0,pop9,1,0.0
18000.0,pop10,1,0.0
18006.0,pop0,1,1.0
18006.0,pop1,1,1.0
18006.0,pop2,1,0.0
18006.0,pop3,1,0.0
18006.0,pop4,1,0.0
18006.0,pop5,1,0.0
18006.0,pop6,1,0.0
18006.0,pop7,1,0.0
18006.0,pop8,1,0.0
18006.0,pop9,1,0.0
18006.0,pop10,1,1.0
18012.0,pop0,1,1.0
18012.0,pop1,1,0.0
18012.0,pop2,1,0.0
18012.0,pop3,1,0.0
18012.0,pop4,1,0.0
18012.0,pop5,1,0.0
18012.0,pop6,1,0.0
18012.0,pop7,1,0.0
18012.0,pop8,1,0.0
18012.0,pop9,1,0.0
18012.0,pop10,1,1.0
18018.0,pop0,1,0.0
18018.0,pop1,1,1.0
18018.0,pop2,1,0.0
18018.0,pop3,1,0.0
18018.0,pop4,1,0.0
18018.0,pop5,1,0.0
18018.0,pop6,1,0.0
18018.0,pop7,1,0.0
18018.0,pop8,1,0.0
18018.0,pop9,1,0.0
18018.0,pop10,1,0.0
18024.0,pop0,1,1.0
18024.0,pop1,1,0.0
18024.0,pop2,1,0.0
18024.0,pop3,1,0.0
18024.0,pop4,1,0.0
18024.0,pop5,1,0.0
18024.0,pop6,1,0.0
18024.0,pop7,1,0.0
18024.0,pop8,1,0.0
18024.0,pop9,1,0.0
18024.0,pop10,1,1.0
18030.0,pop0,1,0.0
18030.0,pop1,1,1.0
18030.0,pop2,1,0.0
18030.0,pop3,1,0.0
18030.0,pop4,1,0.0
18030.0,pop5,1,0.0
18030.0,pop6,1,0.0
18030.0,pop7,1,0.0
18030.0,pop8,1,0.0
18030.0,pop9,1,0.0
18030.0,pop10,1,0.0
18036.0,pop0,1,1.0
18036.0,pop1,1,1.0
18036.0,pop2,1,0.0
18036.0,pop3,1,0.0
18036.0,pop4,1,0.0
18036.0,pop5,1,0.0
18036.0,pop6,1,0.0
18036.0,pop7,1,0.0
18036.0,pop8,1,0.0
18036.0,pop9,1,0.0
18036.0,pop10,1,1.0
18042.0,pop0,1,1.0
18042.0,pop1,1,0.0
18042.0,pop2,1,0.0
18042.0,pop3,1,0.0
18042.0,pop4,1,0.0
18042.0,pop5,1,0.0
18042.0,pop6,1,0.0
18042.0,pop7,1,0.0
18042.0,pop8,1,0.0
18042.0,pop9,1,0.0
18042.0,pop10,1,1.0
18048.0,pop0,1,0.0
18048.0,pop1,1,1.0
18048.0,pop2,1,0.0
18048.0,pop3,1,0.0
18048.0,pop4,1,0.0
18048.0,pop5,1,0.0
18048.0,pop6,1,0.0
18048.0,pop7,1,0.0
18048.0,pop8,1,0.0
18048.0,pop9,1,0.0
18048.0,pop10,1,0.0
18054.0,pop0,1,1.0
18054.0,pop1,1,0.0
18054.0,pop2,1,0.0
18054.0,pop3,1,0.0
18054.0,pop4,1,0.0
18054.0,pop5,1,0.0
18054.0,pop6,1,0.0
18054.0,pop7,1,0.0
18054.0,pop8,1,0.0
18054.0,pop9,1,0.0
18054.0,pop10,1,1.0
18060.0,pop0,1,0.0
18060.0,pop1,1,1.0
18060.0,pop2,1,0.0
18060.0,pop3,1,0.0
18060.0,pop4,1,0.0
18060.0,pop5,1,0.0
18060.0,pop6,1,0.0
18060.0,pop7,1,0.0
18060.0,pop8,1,0.0
18060.0,pop9,1,0.0
18060.0,pop10,1,0.0
18066.0,pop0,1,1.0
18066.0,pop1,1,1.0
18066.0,pop2,1,0.0
18066.0,pop3,1,0.0
18066.0,pop4,1,0.0
18066.0,pop5,1,0.0
18066.0,pop6,1,0.0
18066.0,pop7,1,0.0
18066.0,pop8,1,0.0
18066.0,pop9,1,0.0
18066.0,pop10,1,1.0
18072.0,pop0,1,1.0
18072.0,pop1,1,0.0
18072.0,pop2,1,0.0
18072.0,pop3,1,0.0
18072.0,pop4,1,0.0
18072.0,pop5,1,0.0
18072.0,pop6,1,0.0
18072.0,pop7,1,0.0
18072.0,pop8,1,0.0
18072.0,pop9,1,0.0
18072.0,pop10,1,1.0
18078.0,pop0,1,0.0
18078.0,pop1,1,1.0
18078.0,pop2,1,0.0
18078.0,pop3,1,0.0
18078.0,pop4,1,0.0
18078.0,pop5,1,0.0
18078.0,pop6,1,0.0
18078.0,pop7,1,0.0
18078.0,pop8,1,0.0
18078.0,pop9,1,0.0
18078.0,pop10,1,0.0
18084.0,pop0,1,1.0
18084.0,pop1,1,0.0
18084.0,pop2,1,0.0
18084.0,pop3,1,0.0
18084.0,pop4,1,0.0
18084.0,pop5,1,0.0
18084.0,pop6,1,0.0
18084.0,pop7,1,0.0
18084.0,pop8,1,0.0
18084.0,pop9,1,0.0
18084.0,pop10,1,1.0
18090.0,pop0,1,0.0
18090.0,pop1,1,1.0
18090.0,pop2,1,0.0
18090.0,pop3,1,0.0
18090.0,pop4,1,0.0
18090.0,pop5,1,0.0
18090.0,pop6,1,0.0
18090.0,pop7,1,0.0
18090.0,pop8,1,0.0
18090.0,pop9,1,0.0
18090.0,pop10,1,0.0
18096.0,pop0,1,1.0
18096.0,pop1,1,1.0
18096.0,pop2,1,0.0
18096.0,pop3,1,0.0
18096.0,pop4,1,0.0
18096.0,pop5,1,0.0
18096.0,pop6,1,0.0
18096.0,pop7,1,0.0
18096.0,pop8,1,0.0
18096.0,pop9,1,0.0
18096.0,pop10,1,1.0
18102.0,pop0,1,1.0
18102.0,pop1,1,0.0
18102.0,pop2,1,0.0
18102.0,pop3,1,0.0
18102.0,pop4,1,0.0
18102.0,pop5,1,0.0
18102.0,pop6,1,0.0
18102.0,pop7,1,0.0
18102.0,pop8,1,0.0
18102.0,pop9,1,0.0
18102.0,pop10,1,1.0
18108.0,pop0,1,0.0
18108.0,pop1,1,1.0
18108.0,pop2,1,0.0
18108.0,pop3,1,0.0
18108.0,pop4,1,0.0
18108.0,pop5,1,0.0
18108.0,pop6,1,0.0
18108.0,pop7,1,0.0
18108.0,pop8,1,0.0
18108.0,pop9,1,0.0
18108.0,pop10,1,0.0
18114.0,pop0,1,1.0
18114.0,pop1,1,0.0
18114.0,pop2,1,0.0
18114.0,pop3,1,0.0
18114.0,pop4,1,0.0
18114.0,pop5,1,0.0
18114.0,pop6,1,0.0
18114.0,pop7,1,0.0
18114.0,pop8,1,0.0
18114.0,pop9,1,0.0
18114.0,pop10,1,1.0
18120.0,pop0,1,0.0
18120.0,pop1,1,1.0
18120.0,pop2,1,0.0
18120.0,pop3,1,0.0
18120.0,pop4,1,0.0
18120.0,pop5,1,0.0
18120.0,pop6,1,0.0
18120.0,pop7,1,0.0
18120.0,pop8,1,0.0
18120.0,pop9,1,0.0
18120.0,pop10,1,0.0
18126.0,pop0,1,1.0
18126.0,pop1,1,1.0
18126.0,pop2,1,0.0
18126.0,pop3,1,0.0
18126.0,pop4,1,0.0
18126.0,pop5,1,0.0
18126.0,pop6,1,0.0
18126.0,pop7,1,0.0
18126.0,pop8,1,0.0
18126.0,pop9,1,0.0
18126.0,pop10,1,1.0
18132.0,pop0,1,1.0
18132.0,pop1,1,0.0
18132.0,pop2,1,0.0
18132.0,pop3,1,0.0
18132.0,pop4,1,0.0
18132.0,pop5,1,0.0
18132.0,pop6,1,0.0
18132.0,pop7,1,0.0
18132.0,pop8,1,0.0
18132.0,pop9,1,0.0
18132.0,pop10,1,1.0
18138.0,pop0,1,0.0
18138.0,pop1,1,1.0
18138.0,pop2,1,0.0
18138.0,pop3,1,0.0
18138.0,pop4,1,0.0
18138.0,pop5,1,0.0
18138.0,pop6,1,0.0
18138.0,pop7,1,0.0
18138.0,pop8,1,0.0
18138.0,pop9,1,0.0
18138.0,pop10,1,0.0
18144.0,pop0,1,1.0
18144.0,pop1,1,0.0
18144.0,pop2,1,0.0
18144.0,pop3,1,0.0
18144.0,pop4,1,0.0
18144.0,pop5,1,0.0
18144.0,pop6,1,0.0
18144.0,pop7,1,0.0
18144.0,pop8,1,0.0
18144.0,pop9,1,0.0
18144.0,pop10,1,1.0
18150.0,pop0,1,0.0
18150.0,pop1,1,1.0
18150.0,pop2,1,0.0
18150.0,pop3,1,0.0
18150.0,pop4,1,0.0
18150.0,pop5,1,0.0
18150.0,pop6,1,0.0
18150.0,pop7,1,0.0
18150.0,pop8,1,0.0
18150.0,pop9,1,0.0
18150.0,pop10,1,0.0
18156.0,pop0,1,1.0
18156.0,pop1,1,1.0
18156.0,pop2,1,0.0
18156.0,pop3,1,0.0
18156.0,pop4,1,0.0
18156.0,pop5,1,0.0
18156.0,pop6,1,0.0
18156.0,pop7,1,0.0
18156.0,pop8,1,0.0
18156.0,pop9,1,0.0
18156.0,pop10,1,1.0
18162.0,pop0,1,1.0
18162.0,pop1,1,0.0
18162.0,pop2,1,0.0
18162.0,pop3,1,0.0
18162.0,pop4,1,0.0
18162.0,pop5,1,0.0
18162.0,pop6,1,0.0
18162.0,pop7,1,0.0
18162.0,pop8,1,0.0
18162.0,pop9,1,0.0
18162.0,pop10,1,1.0
18168.0,pop0,1,0.0
18168.0,pop1,1,1.0
18168.0,pop2,1,0.0
18168.0,pop3,1,0.0
18168.0,pop4,1,0.0
18168.0,pop5,1,0.0
18168.0,pop6,1,0.0
18168.0,pop7,1,0.0
18168.0,pop8,1,0.0
18168.0,pop9,1,0.0
18168.0,pop10,1,0.0
18174.0,pop0,1,1.0
18174.0,pop1,1,0.0
18174.0,pop2,1,0.0
18174.0,pop3,1,0.0
18174.0,pop4,1,0.0
18174.0,pop5,1,0.0
18174.0,pop6,1,0.0
18174.0,pop7,1,0.0
18174.0,pop8,1,0.0
18174.0,pop9,1,0.0
18174.0,pop10,1,1.0
18180.0,pop0,1,0.0
18180.0,pop1,1,1.0
18180.0,pop2,1,0.0
18180.0,pop3,1,0.0
18180.0,pop4,1,0.0
18180.0,pop5,1,0.0
18180.0,pop6,1,0.0
18180.0,pop7,1,0.0
18180.0,pop8,1,0.0
18180.0,pop9,1,0.0
18180.0,pop10,1,0.0
18186.0,pop0,1,1.0
18186.0,pop1,1,1.0
18186.0,pop2,1,0.0
18186.0,pop3,1,0.0
18186.0,pop4,1,0.0
18186.0,pop5,1,0.0
18186.0,pop6,1,0.0
18186.0,pop7,1,0.0
18186.0,pop8,1,0.0
18186.0,pop9,1,0.0
18186.0,pop10,1,1.0
18192.0,pop0,1,1.0
18192.0,pop1,1,0.0
18192.0,pop2,1,0.0
18192.0,pop3,1,0.0
18192.0,pop4,1,0.0
18192.0,pop5,1,0.0
18192.0,pop6,1,0.0
18192.0,pop7,1,0.0
18192.0,pop8,1,0.0
18192.0,pop9,1,0.0
18192.0,pop10,1,1.0
18198.0,pop0,1,0.0
18198.0,pop1,1,1.0
18198.0,pop2,1,0.0
18198.0,pop3,1,0.0
18198.0,pop4,1,0.0
18198.0,pop5,1,0.0
18198.0,pop6,1,0.0
18198.0,pop7,1,0.0
18198.0,pop8,1,0.0
18198.0,pop9,1,0.0
18198.0,pop10,1,0.0
18204.0,pop0,1,1.0
18204.0,pop1,1,0.0
18204.0,pop2,1,0.0
18204.0,pop3,1,0.0
18204.0,pop4,1,0.0
18204.0,pop5,1,0.0
18204.0,pop6,1,0.0
18204.0,pop7,1,0.0
18204.0,pop8,1,0.0
18204.0,pop9,1,0.0
18204.0,pop10,1,1.0
18210.0,pop0,1,0.0
18210.0,pop1,1,1.0
18210.0,pop2,1,0.0
18210.0,pop3,1,0.0
18210.0,pop4,1,0.0
18210.0,pop5,1,0.0
18210.0,pop6,1,0.0
18210.0,pop7,1,0.0
18210.0,pop8,1,0.0
18210.0,pop9,1,0.0
18210.0,pop10,1,0.0
18216.0,pop0,1,1.0
18216.0,pop1,1,1.0
18216.0,pop2,1,0.0
18216.0,pop3,1,0.0
18216.0,pop4,1,0.0
18216.0,pop5,1,0.0
18216.0,pop6,1,0.0
18216.0,pop7,1,0.0
18216.0,pop8,1,0.0
18216.0,pop9,1,0.0
18216.0,pop10,1,1.0
18222.0,pop0,1,1.0
18222.0,pop1,1,0.0
18222.0,pop2,1,0.0
18222.0,pop3,1,0.0
18222.0,pop4,1,0.0
18222.0,pop5,1,0.0
18222.0,pop6,1,0.0
18222.0,pop7,1,0.0
18222.0,pop8,1,0.0
18222.0,pop9,1,0.0
18222.0,pop10,1,1.0
18228.0,pop0,1,0.0
18228.0,pop1,1,1.0
18228.0,pop2,1,0.0
18228.0,pop3,1,0.0
18228.0,pop4,1,0.0
18228.0,pop5,1,0.0
18228.0,pop6,1,0.0
18228.0,pop7,1,0.0
18228.0,pop8,1,0.0
18228.0,pop9,1,0.0
18228.0,pop10,1,0.0
18234.0,pop0,1,1.0
18234.0,pop1,1,0.0
18234.0,pop2,1,0.0
18234.0,pop3,1,0.0
18234.0,pop4,1,0.0
18234.0,pop5,1,0.0
18234.0,pop6,1,0.0
18234.0,pop7,1,0.0
18234.0,pop8,1,0.0
18234.0,pop9,1,0.0
18234.0,pop10,1,1.0
18240.0,pop0,1,0.0
18240.0,pop1,1,1.0
18240.0,pop2,1,0.0
18240.0,pop3,1,0.0
18240.0,pop4,1,0.0
18240.0,pop5,1,0.0
18240.0,pop6,1,0.0
18240.0,pop7,1,0.0
18240.0,pop8,1,0.0
18240.0,pop9,1,0.0
18240.0,pop10,1,0.0
18246.0,pop0,1,1.0
18246.0,pop1,1,1.0
18246.0,pop2,1,0.0
18246.0,pop3,1,0.0
18246.0,pop4,1,0.0
18246.0,pop5,1,0.0
18246.0,pop6,1,0.0
18246.0,pop7,1,0.0
18246.0,pop8,1,0.0
18246.0,pop9,1,0.0
18246.0,pop10,1,1.0
18252.0,pop0,1,1.0
18252.0,pop1,1,0.0
18252.0,pop2,1,0.0
18252.0,pop3,1,0.0
18252.0,pop4,1,0.0
18252.0,pop5,1,0.0
18252.0,pop6,1,0.0
18252.0,pop7,1,0.0
18252.0,pop8,1,0.0
18252.0,pop9,1,0.0
18252.0,pop10,1,1.0
18258.0,pop0,1,0.0
18258.0,pop1,1,1.0
18258.0,pop2,1,0.0
18258.0,pop3,1,0.0
18258.0,pop4,1,0.0
18258.0,pop5,1,0.0
18258.0,pop6,1,0.0
18258.0,pop7,1,0.0
18258.0,pop8,1,0.0
18258.0,pop9,1,0.0
18258.0,pop10,1,0.0
18264.0,pop0,1,1.0
18264.0,pop1,1,0.0
18264.0,pop2,1,0.0
18264.0,pop3,1,0.0
18264.0,pop4,1,0.0
18264.0,pop5,1,0.0
18264.0,pop6,1,0.0
18264.0,pop7,1,0.0
18264.0,pop8,1,0.0
18264.0,pop9,1,0.0
18264.0,pop10,1,1.0
18270.0,pop0,1,0.0
18270.0,pop1,1,1.0
18270.0,pop2,1,0.0
18270.0,pop3,1,0.0
18270.0,pop4,1,0.0
18270.0,pop5,1,0.0
18270.0,pop6,1,0.0
18270.0,pop7,1,0.0
18270.0,pop8,1,0.0
18270.0,pop9,1,0.0
18270.0,pop10,1,0.0
18276.0,pop0,1,1.0
18276.0,pop1,1,1.0
18276.0,pop2,1,0.0
18276.0,pop3,1,0.0
18276.0,pop4,1,0.0
18276.0,pop5,1,0.0
18276.0,pop6,1,0.0
18276.0,pop7,1,0.0
18276.0,pop8,1,0.0
18276.0,pop9,1,0.0
18276.0,pop10,1,1.0
18282.0,pop0,1,1.0
18282.0,pop1,1,0.0
18282.0,pop2,1,0.0
18282.0,pop3,1,0.0
18282.0,pop4,1,0.0
18282.0,pop5,1,0.0
18282.0,pop6,1,0.0
18282.0,pop7,1,0.0
18282.0,pop8,1,0.0
18282.0,pop9,1,0.0
18282.0,pop10,1,1.0
18288.0,pop0,1,0.0
18288.0,pop1,1,1.0
18288.0,pop2,1,0.0
18288.0,pop3,1,0.0
18288.0,pop4,1,0.0
18288.0,pop5,1,0.0
18288.0,pop6,1,0.0
18288.0,pop7,1,0.0
18288.0,pop8,1,0.0
18288.0,pop9,1,0.0
18288.0,pop10,1,0.0
18294.0,pop0,1,1.0
18294.0,pop1,1,0.0
18294.0,pop2,1,0.0
18294.0,pop3,1,0.0
18294.0,pop4,1,0.0
18294.0,pop5,1,0.0
18294.0,pop6,1,0.0
18294.0,pop7,1,0.0
18294.0,pop8,1,0.0
18294.0,pop9,1,0.0
18294.0,pop10,1,1.0
18300.0,pop0,1,0.0
18300.0,pop1,1,1.0
18300.0,pop2,1,0.0
18300.0,pop3,1,0.0
18300.0,pop4,1,0.0
18300.0,pop5,1,0.0
18300.0,pop6,1,0.0
18300.0,pop7,1,0.0
18300.0,pop8,1,0.0
18300.0,pop9,1,0.0
18300.0,pop10,1,0.0
18306.0,pop0,1,1.0
18306.0,pop1,1,1.0
18306.0,pop2,1,0.0
18306.0,pop3,1,0.0
18306.0,pop4,1,0.0
18306.0,pop5,1,0.0
18306.0,pop6,1,0.0
18306.0,pop7,1,0.0
18306.0,pop8,1,0.0
18306.0,pop9,1,0.0
18306.0,pop10,1,1.0
18312.0,pop0,1,1.0
18312.0,pop1,1,0.0
18312.0,pop2,1,0.0
18312.0,pop3,1,0.0
18312.0,pop4,1,0.0
18312.0,pop5,1,0.0
18312.0,pop6,1,0.0
18312.0,pop7,1,0.0
18312.0,pop8,1,0.0
18312.0,pop9,1,0.0
18312.0,pop10,1,1.0
18318.0,pop0,1,0.0
18318.0,pop1,1,1.0
18318.0,pop2,1,0.0
18318.0,pop3,1,0.0
18318.0,pop4,1,0.0
18318.0,pop5,1,0.0
18318.0,pop6,1,0.0
18318.0,pop7,1,0.0
18318.0,pop8,1,0.0
18318.0,pop9,1,0.0
18318.0,pop10,1,0.0
18324.0,pop0,1,1.0
18324.0,pop1,1,0.0
18324.0,pop2,1,0.0
18324.0,pop3,1,0.0
18324.0,pop4,1,0.0
18324.0,pop5,1,0.0
18324.0,pop6,1,0.0
18324.0,pop7,1,0.0
18324.0,pop8,1,0.0
18324.0,pop9,1,0.0
18324.0,pop10,1,1.0
18330.0,pop0,1,0.0
18330.0,pop1,1,1.0
18330.0,pop2,1,0.0
18330.0,pop3,1,0.0
18330.0,pop4,1,0.0
18330.0,pop5,1,0.0
18330.0,pop6,1,0.0
18330.0,pop7,1,0.0
18330.0,pop8,1,0.0
18330.0,pop9,1,0.0
18330.0,pop10,1,0.0
18336.0,pop0,1,1.0
18336.0,pop1,1,1.0
18336.0,pop2,1,0.0
18336.0,pop3,1,0.0
18336.0,pop4,1,0.0
18336.0,pop5,1,0.0
18336.0,pop6,1,0.0
18336.0,pop7,1,0.0
18336.0,pop8,1,0.0
18336.0,pop9,1,0.0
18336.0,pop10,1,1.0
18342.0,pop0,1,1.0
18342.0,pop1,1,0.0
18342.0,pop2,1,0.0
18342.0,pop3,1,0.0
18342.0,pop4,1,0.0
18342.0,pop5,1,0.0
18342.0,pop6,1,0.0
18342.0,pop7,1,0.0
18342.0,pop8,1,0.0
18342.0,pop9,1,0.0
18342.0,pop10,1,1.0
18348.0,pop0,1,0.0
18348.0,pop1,1,1.0
18348.0,pop2,1,0.0
18348.0,pop3,1,0.0
18348.0,pop4,1,0.0
18348.0,pop5,1,0.0
18348.0,pop6,1,0.0
18348.0,pop7,1,0.0
18348.0,pop8,1,0.0
18348.0,pop9,1,0.0
18348.0,pop10,1,0.0
18354.0,pop0,1,1.0
18354.0,pop1,1,0.0
18354.0,pop2,1,0.0
18354.0,pop3,1,0.0
18354.0,pop4,1,0.0
18354.0,pop5,1,0.0
18354.0,pop6,1,0.0
18354.0,pop7,1,0.0
18354.0,pop8,1,0.0
18354.0,pop9,1,0.0
18354.0,pop10,1,1.0
18360.0,pop0,1,0.0
18360.0,pop1,1,1.0
18360.0,pop2,1,0.0
18360.0,pop3,1,0.0
18360.0,pop4,1,0.0
18360.0,pop5,1,0.0
18360.0,pop6,1,0.0
18360.0,pop7,1,0.0
18360.0,pop8,1,0.0
18360.0,pop9,1,0.0
18360.0,pop10,1,0.0
18366.0,pop0,1,1.0
18366.0,pop1,1,1.0
18366.0,pop2,1,0.0
18366.0,pop3,1,0.0
18366.0,pop4,1,0.0
18366.0,pop5,1,0.0
18366.0,pop6,1,0.0
18366.0,pop7,1,0.0
18366.0,pop8,1,0.0
18366.0,pop9,1,0.0
18366.0,pop10,1,1.0
18372.0,pop0,1,1.0
18372.0,pop1,1,0.0
18372.0,pop2,1,0.0
18372.0,pop3,1,0.0
18372.0,pop4,1,0.0
18372.0,pop5,1,0.0
18372.0,pop6,1,0.0
18372.0,pop7,1,0.0
18372.0,pop8,1,0.0
18372.0,pop9,1,0.0
18372.0,pop10,1,1.0
18378.0,pop0,1,0.0
18378.0,pop1,1,1.0
18378.0,pop2,1,0.0
18378.0,pop3,1,0.0
18378.0,pop4,1,0.0
18378.0,pop5,1,0.0
18378.0,pop6,1,0.0
18378.0,pop7,1,0.0
18378.0,pop8,1,0.0
18378.0,pop9,1,0.0
18378.0,pop10,1,0.0
18384.0,pop0,1,1.0
18384.0,pop1,1,0.0
18384.0,pop2,1,0.0
18384.0,pop3,1,0.0
18384.0,pop4,1,0.0
18384.0,pop5,1,0.0
18384.0,pop6,1,0.0
18384.0,pop7,1,0.0
18384.0,pop8,1,0.0
18384.0,pop9,1,0.0
18384.0,pop10,1,1.0
18390.0,pop0,1,0.0
18390.0,pop1,1,1.0
18390.0,pop2,1,0.0
18390.0,pop3,1,0.0
18390.0,pop4,1,0.0
18390.0,pop5,1,0.0
18390.0,pop6,1,0.0
18390.0,pop7,1,0.0
18390.0,pop8,1,0.0
18390.0,pop9,1,0.0
18390.0,pop10,1,0.0
18396.0,pop0,1,1.0
18396.0,pop1,1,1.0
18396.0,pop2,1,0.0
18396.0,pop3,1,0.0
18396.0,pop4,1,0.0
18396.0,pop5,1,0.0
18396.0,pop6,1,0.0
18396.0,pop7,1,0.0
18396.0,pop8,1,0.0
18396.0,pop9,1,0.0
18396.0,pop10,1,1.0
18402.0,pop0,1,1.0
18402.0,pop1,1,0.0
18402.0,pop2,1,0.0
18402.0,pop3,1,0.0
18402.0,pop4,1,0.0
18402.0,pop5,1,0.0
18402.0,pop6,1,0.0
18402.0,pop7,1,0.0
18402.0,pop8,1,0.0
18402.0,pop9,1,0.0
18402.0,pop10,1,1.0
18408.0,pop0,1,0.0
18408.0,pop1,1,1.0
18408.0,pop2,1,0.0
18408.0,pop3,1,0.0
18408.0,pop4,1,0.0
18408.0,pop5,1,0.0
18408.0,pop6,1,0.0
18408.0,pop7,1,0.0
18408.0,pop8,1,0.0
18408.0,pop9,1,0.0
18408.0,pop10,1,0.0
18414.0,pop0,1,1.0
18414.0,pop1,1,0.0
18414.0,pop2,1,0.0
18414.0,pop3,1,0.0
18414.0,pop4,1,0.0
18414.0,pop5,1,0.0
18414.0,pop6,1,0.0
18414.0,pop7,1,0.0
18414.0,pop8,1,0.0
18414.0,pop9,1,0.0
18414.0,pop10,1,1.0
18420.0,pop0,1,0.0
18420.0,pop1,1,1.0
18420.0,pop2,1,0.0
18420.0,pop3,1,0.0
18420.0,pop4,1,0.0
18420.0,pop5,1,0.0
18420.0,pop6,1,0.0
18420.0,pop7,1,0.0
18420.0,pop8,1,0.0
18420.0,pop9,1,0.0
18420.0,pop10,1,0.0
18426.0,pop0,1,1.0
18426.0,pop1,1,1.0
18426.0,pop2,1,0.0
18426.0,pop3,1,0.0
18426.0,pop4,1,0.0
18426.0,pop5,1,0.0
18426.0,pop6,1,0.0
18426.0,pop7,1,0.0
